DonorID,Age,Gender,Location,JoinDate
DNR00456,72,Male,VIC,2015-07-04 22:59:27.552825
DNR00457,49,Other,ACT,2019-01-22 22:59:27.552825
DNR00458,63,Male,NSW,2021-09-05 22:59:27.552825
DNR00459,46,Female,WA,2023-08-19 22:59:27.552825
DNR00460,74,Other,VIC,2017-08-30 22:59:27.552825
DNR00461,47,Male,SA,2023-05-16 22:59:27.552825
DNR00462,18,Female,SA,2018-09-08 22:59:27.552825
DNR00463,31,Female,WA,2018-09-25 22:59:27.552825
DNR00464,35,Female,NSW,2023-07-02 22:59:27.552825
DNR00465,65,Male,TAS,2016-02-05 22:59:27.552825
DNR00466,32,Male,NSW,2023-03-18 22:59:27.552825
DNR00467,74,Other,SA,2018-09-17 22:59:27.552825
DNR00468,78,Male,WA,2021-09-24 22:59:27.552825
DNR00469,23,Other,ACT,2020-04-17 22:59:27.552825
DNR00470,63,Other,SA,2021-04-30 22:59:27.552825
DNR00471,51,Male,WA,2017-02-24 22:59:27.552825
DNR00472,76,Male,SA,2020-08-25 22:59:27.552825
DNR00473,68,Male,VIC,2020-06-30 22:59:27.552825
DNR00474,60,Female,VIC,2022-01-16 22:59:27.552825
DNR00475,58,Male,QLD,2017-04-23 22:59:27.552825
DNR00476,73,Female,TAS,2019-05-20 22:59:27.552825
DNR00477,64,Other,NSW,2016-10-22 22:59:27.552825
DNR00478,52,Female,SA,2019-06-09 22:59:27.552825
DNR00479,76,Female,VIC,2017-07-19 22:59:27.552825
DNR00480,35,Female,NT,2015-06-30 22:59:27.552825
DNR00481,20,Other,NT,2022-03-01 22:59:27.552825
DNR00482,78,Other,NSW,2015-08-25 22:59:27.552825
DNR00483,21,Female,VIC,2020-07-09 22:59:27.552825
DNR00484,28,Male,QLD,2021-09-11 22:59:27.552825
DNR00485,76,Male,NSW,2020-12-18 22:59:27.552825
DNR00486,51,Female,ACT,2022-11-16 22:59:27.552825
DNR00487,57,Male,QLD,2020-06-01 22:59:27.552825
DNR00488,51,Other,NT,2024-03-13 22:59:27.552825
DNR00489,76,Male,VIC,2021-01-06 22:59:27.552825
DNR00490,35,Female,WA,2024-03-14 22:59:27.552825
DNR00491,65,Male,SA,2022-02-14 22:59:27.552825
DNR00492,30,Male,NT,2021-03-09 22:59:27.552825
DNR00493,62,Female,QLD,2017-09-27 22:59:27.552825
DNR00494,75,Other,NT,2019-12-11 22:59:27.552825
DNR00495,51,Other,SA,2018-11-01 22:59:27.552825
DNR00496,50,Female,QLD,2023-09-17 22:59:27.552825
DNR00497,33,Male,QLD,2017-02-17 22:59:27.552825
DNR00498,65,Male,QLD,2016-07-22 22:59:27.552825
DNR00499,62,Male,VIC,2019-08-08 22:59:27.552825
DNR00500,53,Other,WA,2017-07-16 22:59:27.552825
DNR00501,24,Male,VIC,2022-10-11 22:59:27.552825
DNR00502,74,Other,ACT,2021-05-31 22:59:27.552825
DNR00503,59,Female,QLD,2016-11-08 22:59:27.552825
DNR00504,70,Female,ACT,2019-12-28 22:59:27.552825
DNR00505,35,Female,SA,2022-09-09 22:59:27.552825
DNR00506,29,Other,NT,2018-11-12 22:59:27.552825
DNR00507,30,Female,NSW,2019-09-03 22:59:27.552825
DNR00508,58,Male,ACT,2023-04-26 22:59:27.552825
DNR00509,51,Male,NT,2022-06-15 22:59:27.552825
DNR00510,23,Other,ACT,2017-07-24 22:59:27.552825
DNR00511,27,Male,VIC,2020-11-19 22:59:27.552825
DNR00512,45,Other,SA,2020-11-21 22:59:27.552825
DNR00513,46,Female,WA,2020-12-17 22:59:27.552825
DNR00514,49,Female,NT,2022-04-20 22:59:27.552825
DNR00515,34,Female,VIC,2017-08-06 22:59:27.552825
DNR00516,71,Male,VIC,2024-03-29 22:59:27.552825
DNR00517,73,Other,VIC,2018-02-13 22:59:27.552825
DNR00518,31,Other,WA,2023-07-10 22:59:27.552825
DNR00519,53,Other,WA,2020-11-16 22:59:27.552825
DNR00520,78,Other,QLD,2024-03-22 22:59:27.552825
DNR00521,50,Female,ACT,2016-04-15 22:59:27.552825
DNR00522,49,Other,VIC,2017-06-09 22:59:27.552825
DNR00523,40,Female,VIC,2020-04-27 22:59:27.552825
DNR00524,46,Male,SA,2015-08-15 22:59:27.552825
DNR00525,58,Other,SA,2021-11-15 22:59:27.552825
DNR00526,46,Other,NT,2016-04-10 22:59:27.552825
DNR00527,19,Other,WA,2021-08-20 22:59:27.552825
DNR00528,39,Other,QLD,2020-01-09 22:59:27.552825
DNR00529,34,Female,NT,2016-08-24 22:59:27.552825
DNR00530,45,Male,ACT,2024-03-30 22:59:27.552825
DNR00531,33,Male,TAS,2024-01-27 22:59:27.552825
DNR00532,36,Male,QLD,2020-06-09 22:59:27.552825
DNR00533,18,Female,ACT,2021-09-29 22:59:27.552825
DNR00534,51,Male,NT,2015-06-12 22:59:27.552825
DNR00535,66,Male,WA,2022-02-18 22:59:27.552825
DNR00536,35,Other,NT,2017-05-07 22:59:27.552825
DNR00537,44,Female,NSW,2021-08-09 22:59:27.552825
DNR00538,46,Male,ACT,2022-11-17 22:59:27.552825
DNR00539,44,Female,ACT,2018-09-23 22:59:27.552825
DNR00540,20,Male,WA,2021-09-03 22:59:27.552825
DNR00541,70,Female,WA,2016-03-26 22:59:27.552825
DNR00542,63,Other,TAS,2015-06-22 22:59:27.552825
DNR00543,31,Other,WA,2020-11-07 22:59:27.552825
DNR00544,53,Male,NT,2019-08-23 22:59:27.552825
DNR00545,74,Other,TAS,2016-09-15 22:59:27.552825
DNR00546,70,Male,NT,2017-08-21 22:59:27.552825
DNR00547,25,Other,SA,2021-04-28 22:59:27.552825
DNR00548,34,Male,TAS,2023-07-21 22:59:27.552825
DNR00549,35,Female,TAS,2022-08-22 22:59:27.552825
DNR00550,49,Other,NSW,2020-09-03 22:59:27.552825
DNR00551,50,Female,QLD,2020-06-04 22:59:27.552825
DNR00552,39,Other,NSW,2021-04-04 22:59:27.552825
DNR00553,34,Male,NT,2015-10-07 22:59:27.552825
DNR00554,32,Female,WA,2021-04-06 22:59:27.552825
DNR00555,37,Male,NT,2022-05-07 22:59:27.552825
DNR00556,49,Female,NSW,2018-09-15 22:59:27.552825
DNR00557,19,Male,NSW,2016-07-02 22:59:27.552825
DNR00558,30,Female,WA,2017-01-30 22:59:27.552825
DNR00559,43,Female,VIC,2015-08-11 22:59:27.552825
DNR00560,55,Other,TAS,2024-01-21 22:59:27.552825
DNR00561,75,Female,VIC,2023-11-29 22:59:27.552825
DNR00562,59,Other,NSW,2023-02-17 22:59:27.552825
DNR00563,57,Other,QLD,2023-06-08 22:59:27.552825
DNR00564,76,Female,TAS,2018-09-02 22:59:27.552825
DNR00565,26,Other,NT,2018-01-31 22:59:27.552825
DNR00566,58,Female,NT,2022-05-05 22:59:27.552825
DNR00567,25,Female,TAS,2019-02-22 22:59:27.552825
DNR00568,37,Female,QLD,2023-12-31 22:59:27.552825
DNR00569,24,Other,NT,2021-04-08 22:59:27.552825
DNR00570,21,Female,VIC,2024-03-29 22:59:27.552825
DNR00571,20,Other,WA,2022-02-01 22:59:27.552825
DNR00572,59,Female,VIC,2021-08-23 22:59:27.552825
DNR00573,71,Other,NSW,2016-03-16 22:59:27.552825
DNR00574,62,Other,QLD,2018-05-12 22:59:27.552825
DNR00575,72,Female,NT,2022-06-05 22:59:27.552825
DNR00576,46,Other,ACT,2017-11-06 22:59:27.552825
DNR00577,49,Other,VIC,2018-11-08 22:59:27.552825
DNR00578,36,Female,NT,2022-10-19 22:59:27.552825
DNR00579,73,Male,QLD,2021-05-03 22:59:27.552825
DNR00580,45,Female,QLD,2022-03-27 22:59:27.552825
DNR00581,78,Male,ACT,2018-11-15 22:59:27.552825
DNR00582,50,Other,NSW,2020-08-03 22:59:27.552825
DNR00583,47,Male,VIC,2023-11-13 22:59:27.552825
DNR00584,78,Male,WA,2022-11-21 22:59:27.552825
DNR00585,61,Female,WA,2017-03-28 22:59:27.552825
DNR00586,41,Female,QLD,2019-08-12 22:59:27.552825
DNR00587,49,Male,VIC,2017-07-18 22:59:27.552825
DNR00588,70,Female,WA,2020-02-05 22:59:27.552825
DNR00589,19,Other,WA,2020-05-09 22:59:27.552825
DNR00590,23,Other,QLD,2022-03-27 22:59:27.552825
DNR00591,75,Female,WA,2022-07-23 22:59:27.552825
DNR00592,20,Male,NT,2022-11-07 22:59:27.552825
DNR00593,38,Other,VIC,2016-04-27 22:59:27.552825
DNR00594,25,Female,VIC,2019-11-10 22:59:27.552825
DNR00595,61,Female,VIC,2017-10-12 22:59:27.552825
DNR00596,72,Male,TAS,2016-05-27 22:59:27.552825
DNR00597,62,Male,TAS,2017-10-28 22:59:27.552825
DNR00598,77,Male,TAS,2019-10-17 22:59:27.552825
DNR00599,73,Other,WA,2018-10-20 22:59:27.552825
DNR00600,19,Other,NSW,2022-01-03 22:59:27.552825
DNR00601,76,Male,WA,2018-09-18 22:59:27.552825
DNR00602,19,Other,SA,2020-11-14 22:59:27.552825
DNR00603,18,Male,ACT,2016-03-06 22:59:27.552825
DNR00604,48,Other,QLD,2015-11-12 22:59:27.552825
DNR00605,71,Female,VIC,2017-01-27 22:59:27.552825
DNR00606,46,Female,TAS,2016-05-20 22:59:27.552825
DNR00607,58,Male,WA,2018-05-01 22:59:27.552825
DNR00608,25,Other,NSW,2016-01-13 22:59:27.552825
DNR00609,74,Female,WA,2018-10-25 22:59:27.552825
DNR00610,74,Other,ACT,2018-12-11 22:59:27.552825
DNR00611,54,Male,NSW,2017-11-10 22:59:27.552825
DNR00612,73,Other,TAS,2019-07-13 22:59:27.552825
DNR00613,61,Other,WA,2021-09-06 22:59:27.552825
DNR00614,67,Female,ACT,2021-08-25 22:59:27.552825
DNR00615,54,Female,NSW,2016-07-06 22:59:27.552825
DNR00616,72,Other,SA,2023-10-05 22:59:27.552825
DNR00617,70,Other,NSW,2016-05-27 22:59:27.552825
DNR00618,66,Other,WA,2020-12-07 22:59:27.552825
DNR00619,59,Male,NT,2018-01-12 22:59:27.552825
DNR00620,76,Other,VIC,2023-12-16 22:59:27.552825
DNR00621,42,Female,ACT,2020-12-28 22:59:27.552825
DNR00622,48,Other,VIC,2017-07-11 22:59:27.552825
DNR00623,40,Female,NT,2018-04-13 22:59:27.552825
DNR00624,79,Male,NT,2023-06-17 22:59:27.552825
DNR00625,67,Female,ACT,2021-11-10 22:59:27.552825
DNR00626,25,Female,NSW,2020-07-25 22:59:27.552825
DNR00627,72,Male,SA,2020-07-08 22:59:27.552825
DNR00628,64,Female,VIC,2021-01-07 22:59:27.552825
DNR00629,18,Other,VIC,2021-03-04 22:59:27.552825
DNR00630,60,Female,VIC,2018-05-20 22:59:27.552825
DNR00631,34,Female,NT,2023-06-22 22:59:27.552825
DNR00632,66,Other,NSW,2019-03-14 22:59:27.552825
DNR00633,63,Male,QLD,2015-11-21 22:59:27.552825
DNR00634,48,Female,NT,2015-09-30 22:59:27.552825
DNR00635,22,Male,NT,2021-07-15 22:59:27.552825
DNR00636,23,Other,NSW,2019-11-24 22:59:27.552825
DNR00637,58,Male,SA,2022-06-02 22:59:27.552825
DNR00638,26,Male,ACT,2017-01-30 22:59:27.552825
DNR00639,58,Other,VIC,2020-08-11 22:59:27.552825
DNR00640,78,Female,WA,2022-12-13 22:59:27.552825
DNR00641,55,Other,NSW,2017-08-10 22:59:27.552825
DNR00642,40,Other,QLD,2020-07-01 22:59:27.552825
DNR00643,18,Female,ACT,2022-01-19 22:59:27.552825
DNR00644,42,Male,WA,2015-09-18 22:59:27.552825
DNR00645,75,Other,SA,2018-04-21 22:59:27.552825
DNR00646,36,Male,NSW,2020-03-15 22:59:27.552825
DNR00647,66,Male,WA,2017-11-24 22:59:27.552825
DNR00648,55,Female,NT,2016-04-27 22:59:27.552825
DNR00649,63,Female,VIC,2016-05-22 22:59:27.552825
DNR00650,63,Male,SA,2021-06-28 22:59:27.552825
DNR00651,43,Female,WA,2017-06-14 22:59:27.552825
DNR00652,70,Male,NSW,2021-01-28 22:59:27.552825
DNR00653,29,Male,SA,2023-06-21 22:59:27.552825
DNR00654,32,Other,NT,2024-03-08 22:59:27.552825
DNR00655,40,Female,WA,2017-05-01 22:59:27.552825
DNR00656,76,Other,SA,2021-07-20 22:59:27.552825
DNR00657,40,Other,NT,2021-07-10 22:59:27.552825
DNR00658,64,Male,ACT,2021-02-27 22:59:27.552825
DNR00659,42,Other,ACT,2024-02-29 22:59:27.552825
DNR00660,21,Male,TAS,2023-12-01 22:59:27.552825
DNR00661,36,Female,SA,2020-08-01 22:59:27.552825
DNR00662,21,Male,QLD,2017-05-05 22:59:27.552825
DNR00663,46,Other,QLD,2021-01-26 22:59:27.552825
DNR00664,25,Female,TAS,2020-05-07 22:59:27.552825
DNR00665,35,Female,WA,2017-01-30 22:59:27.552825
DNR00666,43,Male,QLD,2023-05-06 22:59:27.552825
DNR00667,24,Other,VIC,2015-08-06 22:59:27.552825
DNR00668,56,Male,ACT,2018-04-05 22:59:27.552825
DNR00669,73,Male,VIC,2023-01-31 22:59:27.552825
DNR00670,73,Female,TAS,2019-05-18 22:59:27.552825
DNR00671,18,Male,ACT,2020-07-04 22:59:27.552825
DNR00672,76,Male,TAS,2016-04-07 22:59:27.552825
DNR00673,71,Male,WA,2016-09-15 22:59:27.552825
DNR00674,26,Female,ACT,2022-11-16 22:59:27.552825
DNR00675,27,Female,SA,2019-10-07 22:59:27.552825
DNR00676,59,Male,QLD,2015-06-21 22:59:27.552825
DNR00677,54,Female,QLD,2016-11-16 22:59:27.552825
DNR00678,53,Other,NSW,2015-05-04 22:59:27.552825
DNR00679,35,Other,ACT,2015-12-23 22:59:27.552825
DNR00680,67,Male,NSW,2016-10-24 22:59:27.552825
DNR00681,52,Female,ACT,2022-06-17 22:59:27.552825
DNR00682,38,Male,NT,2022-06-28 22:59:27.552825
DNR00683,54,Other,WA,2017-07-19 22:59:27.552825
DNR00684,24,Other,NSW,2022-07-10 22:59:27.552825
DNR00685,31,Male,NSW,2017-04-20 22:59:27.552825
DNR00686,79,Male,NT,2022-03-12 22:59:27.552825
DNR00687,52,Other,TAS,2019-12-25 22:59:27.552825
DNR00688,78,Other,ACT,2017-06-09 22:59:27.552825
DNR00689,41,Female,VIC,2019-11-29 22:59:27.552825
DNR00690,55,Female,ACT,2017-11-27 22:59:27.552825
DNR00691,62,Female,NT,2024-03-15 22:59:27.552825
DNR00692,54,Male,NSW,2019-01-14 22:59:27.552825
DNR00693,25,Male,TAS,2019-01-22 22:59:27.552825
DNR00694,58,Other,SA,2022-05-13 22:59:27.552825
DNR00695,66,Female,SA,2021-09-07 22:59:27.552825
DNR00696,61,Other,SA,2023-11-12 22:59:27.552825
DNR00697,25,Female,VIC,2019-07-20 22:59:27.552825
DNR00698,20,Female,VIC,2017-08-26 22:59:27.552825
DNR00699,20,Female,ACT,2021-02-21 22:59:27.552825
DNR00700,61,Female,NSW,2017-01-05 22:59:27.552825
DNR00701,52,Female,TAS,2020-03-17 22:59:27.552825
DNR00702,69,Female,WA,2020-04-15 22:59:27.552825
DNR00703,22,Male,ACT,2017-11-28 22:59:27.552825
DNR00704,74,Other,VIC,2023-09-25 22:59:27.552825
DNR00705,79,Female,ACT,2022-07-27 22:59:27.552825
DNR00706,33,Male,WA,2020-05-27 22:59:27.552825
DNR00707,25,Other,TAS,2019-09-14 22:59:27.552825
DNR00708,62,Other,QLD,2023-05-08 22:59:27.552825
DNR00709,57,Female,WA,2020-01-31 22:59:27.552825
DNR00710,57,Male,SA,2023-07-09 22:59:27.552825
DNR00711,37,Female,VIC,2017-08-01 22:59:27.552825
DNR00712,25,Other,NSW,2022-02-10 22:59:27.552825
DNR00713,70,Female,VIC,2020-02-17 22:59:27.552825
DNR00714,78,Female,ACT,2022-12-26 22:59:27.552825
DNR00715,67,Male,NSW,2019-12-01 22:59:27.552825
DNR00716,38,Female,NSW,2018-10-18 22:59:27.552825
DNR00717,26,Male,QLD,2019-03-11 22:59:27.552825
DNR00718,69,Female,WA,2019-09-04 22:59:27.552825
DNR00719,35,Other,QLD,2023-08-02 22:59:27.552825
DNR00720,39,Other,TAS,2018-04-21 22:59:27.552825
DNR00721,77,Male,VIC,2023-08-20 22:59:27.552825
DNR00722,29,Other,VIC,2022-10-07 22:59:27.552825
DNR00723,55,Female,QLD,2020-04-28 22:59:27.552825
DNR00724,47,Female,TAS,2019-08-31 22:59:27.552825
DNR00725,23,Other,WA,2015-11-15 22:59:27.552825
DNR00726,31,Male,SA,2023-03-18 22:59:27.552825
DNR00727,52,Female,VIC,2016-05-05 22:59:27.552825
DNR00728,52,Female,WA,2015-04-30 22:59:27.552825
DNR00729,35,Female,VIC,2020-01-11 22:59:27.552825
DNR00730,42,Male,NSW,2016-06-11 22:59:27.552825
DNR00731,53,Other,NSW,2019-05-11 22:59:27.552825
DNR00732,63,Female,SA,2023-08-26 22:59:27.552825
DNR00733,69,Other,NSW,2017-05-16 22:59:27.552825
DNR00734,23,Male,SA,2019-09-17 22:59:27.552825
DNR00735,51,Male,WA,2015-12-22 22:59:27.552825
DNR00736,42,Other,SA,2019-11-29 22:59:27.552825
DNR00737,77,Male,TAS,2022-10-25 22:59:27.552825
DNR00738,37,Female,WA,2015-12-27 22:59:27.552825
DNR00739,23,Male,TAS,2024-03-08 22:59:27.552825
DNR00740,19,Other,ACT,2017-06-01 22:59:27.552825
DNR00741,68,Male,VIC,2018-12-14 22:59:27.552825
DNR00742,42,Female,QLD,2017-08-25 22:59:27.552825
DNR00743,67,Male,NT,2018-12-17 22:59:27.552825
DNR00744,32,Male,QLD,2021-08-11 22:59:27.552825
DNR00745,26,Other,NSW,2023-11-23 22:59:27.552825
DNR00746,45,Female,ACT,2021-11-19 22:59:27.552825
DNR00747,33,Male,ACT,2019-05-21 22:59:27.552825
DNR00748,57,Male,ACT,2018-06-02 22:59:27.552825
DNR00749,77,Male,WA,2022-01-21 22:59:27.552825
DNR00750,77,Female,SA,2015-09-20 22:59:27.552825
DNR00751,69,Other,NT,2019-12-05 22:59:27.552825
DNR00752,78,Other,QLD,2017-04-10 22:59:27.552825
DNR00753,45,Female,ACT,2020-01-22 22:59:27.552825
DNR00754,54,Male,SA,2017-01-21 22:59:27.552825
DNR00755,79,Other,TAS,2023-03-31 22:59:27.552825
DNR00756,44,Male,TAS,2018-01-08 22:59:27.552825
DNR00757,32,Male,ACT,2016-11-30 22:59:27.552825
DNR00758,75,Other,NSW,2021-11-01 22:59:27.552825
DNR00759,30,Male,VIC,2018-10-19 22:59:27.552825
DNR00760,62,Male,SA,2017-10-08 22:59:27.552825
DNR00761,62,Male,NSW,2015-12-21 22:59:27.552825
DNR00762,77,Other,SA,2022-05-18 22:59:27.552825
DNR00763,69,Other,VIC,2022-07-31 22:59:27.552825
DNR00764,79,Female,NT,2019-12-15 22:59:27.552825
DNR00765,77,Female,QLD,2022-04-07 22:59:27.552825
DNR00766,58,Male,SA,2020-04-21 22:59:27.552825
DNR00767,55,Female,VIC,2018-08-21 22:59:27.552825
DNR00768,30,Male,NT,2024-01-06 22:59:27.552825
DNR00769,34,Male,NSW,2023-02-20 22:59:27.552825
DNR00770,19,Male,VIC,2021-03-26 22:59:27.552825
DNR00771,67,Female,SA,2018-01-22 22:59:27.552825
DNR00772,45,Other,VIC,2022-03-23 22:59:27.552825
DNR00773,25,Other,NT,2016-09-15 22:59:27.552825
DNR00774,66,Other,ACT,2016-01-29 22:59:27.552825
DNR00775,41,Male,SA,2017-06-01 22:59:27.552825
DNR00776,49,Male,SA,2018-06-16 22:59:27.552825
DNR00777,25,Male,NSW,2015-05-06 22:59:27.552825
DNR00778,40,Other,QLD,2023-03-09 22:59:27.552825
DNR00779,41,Male,WA,2019-09-25 22:59:27.552825
DNR00780,38,Female,TAS,2018-12-17 22:59:27.552825
DNR00781,53,Other,ACT,2023-02-09 22:59:27.552825
DNR00782,36,Other,WA,2017-04-30 22:59:27.552825
DNR00783,68,Other,SA,2017-06-26 22:59:27.552825
DNR00784,22,Female,NT,2018-09-21 22:59:27.552825
DNR00785,25,Female,ACT,2019-12-29 22:59:27.552825
DNR00786,49,Male,NT,2020-11-20 22:59:27.552825
DNR00787,57,Male,VIC,2017-10-17 22:59:27.552825
DNR00788,32,Female,NSW,2021-08-31 22:59:27.552825
DNR00789,53,Female,TAS,2016-05-28 22:59:27.552825
DNR00790,58,Male,VIC,2023-09-16 22:59:27.552825
DNR00791,72,Female,VIC,2016-08-05 22:59:27.552825
DNR00792,27,Male,QLD,2022-07-08 22:59:27.552825
DNR00793,57,Female,SA,2017-09-02 22:59:27.552825
DNR00794,70,Other,NT,2020-09-16 22:59:27.552825
DNR00795,77,Female,VIC,2022-11-14 22:59:27.552825
DNR00796,32,Male,VIC,2021-09-27 22:59:27.552825
DNR00797,72,Male,NT,2019-09-05 22:59:27.552825
DNR00798,76,Female,VIC,2018-05-10 22:59:27.552825
DNR00799,42,Female,WA,2016-07-13 22:59:27.552825
DNR00800,47,Male,NT,2015-06-03 22:59:27.552825
DNR00801,68,Female,NT,2018-05-21 22:59:27.552825
DNR00802,38,Other,NT,2018-05-12 22:59:27.552825
DNR00803,47,Other,NSW,2024-03-12 22:59:27.552825
DNR00804,29,Male,VIC,2016-02-11 22:59:27.552825
DNR00805,38,Male,SA,2015-11-24 22:59:27.552825
DNR00806,79,Female,ACT,2018-01-16 22:59:27.552825
DNR00807,40,Other,TAS,2023-08-08 22:59:27.552825
DNR00808,39,Other,TAS,2020-07-21 22:59:27.552825
DNR00809,45,Male,SA,2022-03-12 22:59:27.552825
DNR00810,38,Other,QLD,2017-07-02 22:59:27.552825
DNR00811,67,Other,QLD,2020-03-25 22:59:27.552825
DNR00812,40,Male,QLD,2017-12-07 22:59:27.552825
DNR00813,54,Male,NT,2020-07-13 22:59:27.552825
DNR00814,20,Other,QLD,2019-10-10 22:59:27.552825
DNR00815,40,Male,ACT,2021-06-01 22:59:27.552825
DNR00816,61,Other,NT,2020-09-23 22:59:27.552825
DNR00817,54,Other,VIC,2018-04-28 22:59:27.552825
DNR00818,75,Male,SA,2019-02-06 22:59:27.552825
DNR00819,20,Male,NT,2019-01-13 22:59:27.552825
DNR00820,52,Female,VIC,2017-05-26 22:59:27.552825
DNR00821,38,Female,QLD,2018-01-23 22:59:27.552825
DNR00822,44,Female,NT,2016-02-17 22:59:27.552825
DNR00823,30,Male,WA,2017-04-29 22:59:27.552825
DNR00824,39,Female,VIC,2017-01-17 22:59:27.552825
DNR00825,71,Male,TAS,2018-10-31 22:59:27.552825
DNR00826,74,Female,QLD,2015-11-02 22:59:27.552825
DNR00827,33,Other,TAS,2021-07-10 22:59:27.552825
DNR00828,73,Other,VIC,2021-03-22 22:59:27.552825
DNR00829,21,Other,WA,2020-06-15 22:59:27.552825
DNR00830,37,Female,TAS,2017-03-24 22:59:27.552825
DNR00831,52,Female,TAS,2019-04-18 22:59:27.552825
DNR00832,38,Female,ACT,2018-10-05 22:59:27.552825
DNR00833,38,Female,TAS,2018-08-04 22:59:27.552825
DNR00834,21,Male,WA,2021-09-22 22:59:27.552825
DNR00835,34,Other,WA,2017-02-05 22:59:27.552825
DNR00836,46,Female,VIC,2023-05-20 22:59:27.552825
DNR00837,72,Female,VIC,2017-03-24 22:59:27.552825
DNR00838,47,Female,ACT,2018-12-29 22:59:27.552825
DNR00839,77,Other,QLD,2019-02-04 22:59:27.552825
DNR00840,39,Male,TAS,2021-04-16 22:59:27.552825
DNR00841,75,Female,ACT,2021-03-06 22:59:27.552825
DNR00842,53,Other,SA,2023-02-13 22:59:27.552825
DNR00843,53,Female,NSW,2023-10-20 22:59:27.552825
DNR00844,72,Male,ACT,2021-02-05 22:59:27.552825
DNR00845,69,Male,WA,2016-08-09 22:59:27.552825
DNR00846,76,Other,NSW,2021-08-23 22:59:27.552825
DNR00847,77,Female,NSW,2019-04-10 22:59:27.552825
DNR00848,34,Female,WA,2020-10-14 22:59:27.552825
DNR00849,65,Other,ACT,2018-10-18 22:59:27.552825
DNR00850,23,Other,WA,2018-06-25 22:59:27.552825
DNR00851,28,Other,VIC,2018-04-27 22:59:27.552825
DNR00852,33,Male,WA,2020-02-12 22:59:27.552825
DNR00853,78,Female,QLD,2018-07-23 22:59:27.552825
DNR00854,30,Other,TAS,2019-02-20 22:59:27.552825
DNR00855,71,Male,NSW,2016-10-01 22:59:27.552825
DNR00856,76,Male,SA,2017-02-25 22:59:27.552825
DNR00857,36,Female,TAS,2022-10-21 22:59:27.552825
DNR00858,43,Other,SA,2022-09-17 22:59:27.552825
DNR00859,54,Male,VIC,2016-03-08 22:59:27.552825
DNR00860,22,Female,WA,2019-11-07 22:59:27.552825
DNR00861,79,Other,QLD,2021-07-15 22:59:27.552825
DNR00862,18,Male,TAS,2017-01-07 22:59:27.552825
DNR00863,58,Female,WA,2022-06-04 22:59:27.552825
DNR00864,61,Male,NT,2019-11-13 22:59:27.552825
DNR00865,42,Male,NT,2016-02-28 22:59:27.552825
DNR00866,61,Female,TAS,2017-07-24 22:59:27.552825
DNR00867,45,Other,ACT,2023-11-09 22:59:27.552825
DNR00868,45,Female,VIC,2022-07-28 22:59:27.552825
DNR00869,33,Female,VIC,2018-10-14 22:59:27.552825
DNR00870,42,Male,WA,2022-09-16 22:59:27.552825
DNR00871,26,Male,NT,2020-11-15 22:59:27.552825
DNR00872,60,Female,QLD,2018-01-04 22:59:27.552825
DNR00873,74,Male,VIC,2018-02-27 22:59:27.552825
DNR00874,50,Other,ACT,2015-09-13 22:59:27.552825
DNR00875,32,Female,NT,2022-06-18 22:59:27.552825
DNR00876,28,Other,ACT,2021-09-19 22:59:27.552825
DNR00877,38,Female,NT,2017-05-07 22:59:27.552825
DNR00878,31,Male,VIC,2023-11-07 22:59:27.552825
DNR00879,38,Female,ACT,2015-07-14 22:59:27.552825
DNR00880,43,Male,NSW,2016-01-01 22:59:27.552825
DNR00881,36,Other,SA,2019-02-25 22:59:27.552825
DNR00882,29,Male,NSW,2017-06-23 22:59:27.552825
DNR00883,50,Female,WA,2022-07-31 22:59:27.552825
DNR00884,59,Male,TAS,2017-10-19 22:59:27.552825
DNR00885,72,Male,NT,2022-09-05 22:59:27.552825
DNR00886,78,Male,VIC,2018-08-14 22:59:27.552825
DNR00887,60,Male,TAS,2017-07-15 22:59:27.552825
DNR00888,66,Male,TAS,2019-10-30 22:59:27.552825
DNR00889,63,Female,NSW,2017-01-09 22:59:27.552825
DNR00890,27,Male,TAS,2020-02-03 22:59:27.552825
DNR00891,65,Male,VIC,2015-09-17 22:59:27.552825
DNR00892,51,Other,ACT,2022-07-23 22:59:27.552825
DNR00893,39,Other,WA,2020-09-10 22:59:27.552825
DNR00894,76,Female,NT,2022-08-18 22:59:27.552825
DNR00895,68,Other,NT,2017-02-27 22:59:27.552825
DNR00896,49,Other,WA,2017-12-08 22:59:27.552825
DNR00897,43,Other,TAS,2021-04-24 22:59:27.552825
DNR00898,69,Female,NT,2019-09-15 22:59:27.552825
DNR00899,57,Male,TAS,2018-06-24 22:59:27.552825
DNR00900,69,Female,NT,2015-12-15 22:59:27.552825
DNR00901,75,Female,ACT,2021-11-21 22:59:27.552825
DNR00902,19,Male,TAS,2019-06-02 22:59:27.552825
DNR00903,20,Male,WA,2019-12-25 22:59:27.552825
DNR00904,52,Female,WA,2016-11-01 22:59:27.552825
DNR00905,40,Male,VIC,2017-08-28 22:59:27.552825
DNR00906,60,Other,QLD,2016-10-02 22:59:27.552825
DNR00907,28,Female,NT,2024-04-12 22:59:27.552825
DNR00908,77,Male,SA,2018-03-31 22:59:27.552825
DNR00909,38,Other,ACT,2021-10-28 22:59:27.552825
DNR00910,32,Female,VIC,2021-03-19 22:59:27.552825
DNR00911,59,Female,ACT,2017-08-21 22:59:27.552825
