DonorID,Channel,Date,EngagementOutcome
DNR00114,Email,3/12/2022,Not Reached
DNR00114,Social Media,26/05/2023,Unsubscribed
DNR00114,Email,12/09/2023,Engaged
DNR00114,Phone Call,23/10/2023,Unsubscribed
DNR00114,Phone Call,9/12/2023,Not Reached
DNR00114,Email,17/08/2024,Not Reached
DNR00114,Phone Call,29/03/2025,Engaged
DNR00114,Email,2/04/2025,Not Reached
DNR00115,Newsletter,13/09/2022,Engaged
DNR00115,Email,17/09/2022,Unsubscribed
DNR00115,Social Media,18/12/2022,Engaged
DNR00115,Email,17/07/2023,Engaged
DNR00115,Email,28/02/2024,Unsubscribed
DNR00115,Phone Call,18/03/2024,Engaged
DNR00115,Newsletter,3/05/2024,Unsubscribed
DNR00115,Social Media,7/11/2024,Engaged
DNR00116,Phone Call,5/03/2023,Engaged
DNR00116,Email,10/05/2023,Bounced
DNR00116,Social Media,16/06/2023,Engaged
DNR00116,Email,11/12/2023,Engaged
DNR00116,Newsletter,24/07/2024,Engaged
DNR00116,Social Media,20/08/2024,Engaged
DNR00116,Email,25/01/2025,Engaged
DNR00116,Newsletter,18/03/2025,Engaged
DNR00117,Social Media,7/09/2022,Engaged
DNR00117,Social Media,25/04/2023,Engaged
DNR00117,Newsletter,22/07/2023,Bounced
DNR00117,Newsletter,14/10/2023,Not Reached
DNR00117,Email,15/12/2023,Engaged
DNR00117,Social Media,16/09/2024,Not Reached
DNR00117,Email,27/01/2025,Bounced
DNR00117,Phone Call,14/02/2025,Engaged
DNR00118,Newsletter,9/07/2023,Bounced
DNR00118,Email,24/10/2024,Not Reached
DNR00119,Social Media,21/09/2022,Engaged
DNR00119,Phone Call,22/10/2022,Unsubscribed
DNR00119,Email,28/10/2022,Engaged
DNR00119,Newsletter,17/12/2022,Engaged
DNR00119,Newsletter,26/08/2023,Bounced
DNR00119,Email,6/02/2024,Unsubscribed
DNR00119,Newsletter,24/10/2024,Not Reached
DNR00120,Newsletter,11/12/2022,Bounced
DNR00120,Newsletter,21/03/2023,Engaged
DNR00120,Newsletter,20/08/2023,Engaged
DNR00120,Email,8/09/2023,Not Reached
DNR00120,Email,7/10/2023,Engaged
DNR00120,Newsletter,5/10/2024,Not Reached
DNR00120,Newsletter,5/02/2025,Engaged
DNR00120,Email,20/03/2025,Not Reached
DNR00121,Email,31/10/2022,Engaged
DNR00121,Phone Call,13/11/2022,Not Reached
DNR00121,Email,27/04/2023,Not Reached
DNR00121,Phone Call,31/05/2023,Engaged
DNR00121,Newsletter,22/11/2023,Bounced
DNR00121,Email,30/01/2024,Engaged
DNR00121,Newsletter,5/11/2024,Not Reached
DNR00121,Email,23/11/2024,Engaged
DNR00122,Social Media,23/12/2022,Unsubscribed
DNR00122,Email,4/01/2023,Engaged
DNR00122,Newsletter,24/03/2023,Not Reached
DNR00122,Phone Call,12/12/2023,Engaged
DNR00122,Email,7/02/2024,Bounced
DNR00122,Social Media,30/09/2024,Engaged
DNR00123,Phone Call,5/03/2023,Engaged
DNR00123,Newsletter,22/06/2024,Bounced
DNR00123,Phone Call,1/10/2024,Engaged
DNR00123,Email,24/10/2024,Engaged
DNR00124,Phone Call,24/08/2022,Engaged
DNR00124,Email,25/03/2023,Unsubscribed
DNR00124,Social Media,29/04/2023,Not Reached
DNR00124,Newsletter,3/01/2024,Engaged
DNR00124,Newsletter,3/02/2024,Unsubscribed
DNR00124,Email,28/02/2024,Engaged
DNR00124,Social Media,2/05/2024,Engaged
DNR00124,Email,17/05/2024,Unsubscribed
DNR00124,Email,29/06/2024,Engaged
DNR00125,Social Media,5/03/2023,Engaged
DNR00125,Phone Call,11/06/2023,Not Reached
DNR00125,Email,12/08/2023,Not Reached
DNR00125,Social Media,23/09/2023,Engaged
DNR00125,Email,10/03/2024,Bounced
DNR00125,Email,10/10/2024,Unsubscribed
DNR00126,Email,30/08/2022,Unsubscribed
DNR00126,Social Media,13/11/2022,Not Reached
DNR00126,Phone Call,3/11/2023,Engaged
DNR00126,Newsletter,12/11/2023,Engaged
DNR00126,Newsletter,17/12/2023,Not Reached
DNR00126,Email,1/03/2024,Engaged
DNR00126,Social Media,21/06/2024,Not Reached
DNR00126,Email,4/01/2025,Engaged
DNR00126,Email,19/03/2025,Engaged
DNR00127,Newsletter,20/10/2022,Engaged
DNR00127,Email,8/01/2023,Engaged
DNR00127,Newsletter,26/02/2023,Unsubscribed
DNR00127,Email,23/12/2023,Engaged
DNR00127,Email,22/04/2024,Engaged
DNR00127,Email,25/01/2025,Engaged
DNR00127,Phone Call,3/02/2025,Bounced
DNR00128,Newsletter,6/10/2022,Engaged
DNR00128,Social Media,6/11/2022,Unsubscribed
DNR00128,Social Media,8/02/2023,Engaged
DNR00128,Social Media,11/05/2023,Not Reached
DNR00128,Email,21/07/2023,Not Reached
DNR00128,Newsletter,29/03/2025,Engaged
DNR00128,Social Media,7/04/2025,Engaged
DNR00129,Phone Call,19/09/2022,Engaged
DNR00129,Email,28/12/2022,Engaged
DNR00129,Newsletter,24/01/2023,Not Reached
DNR00129,Social Media,30/03/2023,Engaged
DNR00129,Email,4/05/2023,Engaged
DNR00129,Social Media,10/09/2023,Bounced
DNR00129,Newsletter,18/10/2023,Engaged
DNR00129,Phone Call,4/12/2023,Engaged
DNR00129,Newsletter,8/06/2024,Engaged
DNR00130,Email,8/09/2023,Engaged
DNR00130,Newsletter,17/09/2023,Engaged
DNR00130,Email,24/01/2024,Engaged
DNR00130,Email,5/05/2024,Engaged
DNR00130,Phone Call,31/10/2024,Engaged
DNR00130,Email,21/12/2024,Engaged
DNR00131,Social Media,8/07/2023,Engaged
DNR00131,Phone Call,11/08/2023,Engaged
DNR00131,Phone Call,5/12/2023,Engaged
DNR00131,Phone Call,9/12/2023,Unsubscribed
DNR00131,Social Media,25/04/2024,Not Reached
DNR00131,Email,7/06/2024,Bounced
DNR00132,Email,18/08/2022,Not Reached
DNR00132,Email,20/09/2022,Unsubscribed
DNR00132,Email,5/01/2023,Engaged
DNR00132,Email,22/06/2023,Engaged
DNR00133,Newsletter,22/03/2024,Bounced
DNR00133,Email,10/07/2024,Engaged
DNR00133,Email,12/09/2024,Not Reached
DNR00133,Social Media,29/11/2024,Bounced
DNR00133,Email,22/02/2025,Bounced
DNR00133,Social Media,5/04/2025,Engaged
DNR00134,Email,12/09/2022,Engaged
DNR00134,Social Media,3/02/2023,Engaged
DNR00134,Email,31/03/2023,Unsubscribed
DNR00134,Social Media,5/08/2023,Not Reached
DNR00134,Newsletter,3/11/2023,Engaged
DNR00134,Social Media,1/06/2024,Engaged
DNR00134,Newsletter,5/06/2024,Engaged
DNR00134,Newsletter,6/04/2025,Engaged
DNR00135,Phone Call,13/08/2022,Engaged
DNR00135,Email,18/08/2022,Not Reached
DNR00135,Social Media,22/03/2023,Unsubscribed
DNR00135,Phone Call,28/09/2024,Unsubscribed
DNR00135,Email,10/12/2024,Engaged
DNR00135,Newsletter,14/12/2024,Engaged
DNR00135,Social Media,8/02/2025,Unsubscribed
DNR00135,Email,16/03/2025,Engaged
DNR00136,Phone Call,7/07/2024,Engaged
DNR00136,Social Media,2/08/2024,Engaged
DNR00136,Email,20/01/2025,Engaged
DNR00137,Social Media,24/10/2023,Engaged
DNR00138,Newsletter,25/03/2024,Bounced
DNR00138,Newsletter,17/06/2024,Engaged
DNR00138,Social Media,6/07/2024,Engaged
DNR00138,Phone Call,28/10/2024,Not Reached
DNR00138,Newsletter,21/02/2025,Engaged
DNR00139,Social Media,20/12/2022,Engaged
DNR00139,Email,6/03/2023,Not Reached
DNR00139,Social Media,18/07/2023,Not Reached
DNR00139,Phone Call,7/10/2023,Not Reached
DNR00139,Phone Call,7/11/2023,Unsubscribed
DNR00139,Phone Call,27/12/2023,Engaged
DNR00139,Email,14/02/2024,Unsubscribed
DNR00139,Phone Call,11/05/2024,Engaged
DNR00140,Social Media,28/07/2022,Bounced
DNR00140,Email,10/05/2023,Unsubscribed
DNR00140,Newsletter,14/11/2024,Not Reached
DNR00141,Newsletter,10/02/2023,Engaged
DNR00141,Email,28/04/2023,Unsubscribed
DNR00141,Email,17/11/2023,Bounced
DNR00141,Newsletter,20/01/2024,Not Reached
DNR00141,Newsletter,29/03/2024,Not Reached
DNR00141,Email,1/04/2024,Engaged
DNR00141,Phone Call,5/10/2024,Engaged
DNR00142,Phone Call,9/01/2023,Engaged
DNR00142,Email,9/09/2023,Bounced
DNR00142,Newsletter,8/10/2023,Unsubscribed
DNR00142,Email,22/10/2023,Not Reached
DNR00142,Email,25/01/2025,Bounced
DNR00143,Social Media,23/07/2024,Engaged
DNR00144,Email,14/12/2022,Not Reached
DNR00145,Phone Call,25/08/2022,Engaged
DNR00145,Phone Call,22/09/2022,Engaged
DNR00145,Newsletter,6/12/2022,Engaged
DNR00145,Email,18/05/2023,Engaged
DNR00145,Newsletter,10/01/2024,Unsubscribed
DNR00145,Social Media,2/05/2024,Engaged
DNR00146,Email,6/09/2022,Engaged
DNR00146,Phone Call,20/11/2022,Engaged
DNR00146,Newsletter,4/02/2023,Bounced
DNR00146,Phone Call,17/02/2023,Unsubscribed
DNR00146,Phone Call,18/04/2023,Bounced
DNR00146,Social Media,23/08/2023,Not Reached
DNR00146,Newsletter,19/12/2023,Not Reached
DNR00146,Email,6/02/2025,Engaged
DNR00147,Social Media,28/09/2022,Engaged
DNR00147,Newsletter,30/09/2022,Not Reached
DNR00147,Email,21/11/2022,Engaged
DNR00147,Newsletter,30/09/2023,Engaged
DNR00147,Newsletter,5/02/2024,Bounced
DNR00148,Email,3/01/2025,Engaged
DNR00149,Phone Call,23/11/2023,Not Reached
DNR00150,Email,19/07/2023,Bounced
DNR00150,Email,14/12/2023,Engaged
DNR00150,Newsletter,4/05/2024,Bounced
DNR00150,Newsletter,17/01/2025,Engaged
DNR00151,Newsletter,20/09/2022,Bounced
DNR00151,Social Media,24/05/2024,Engaged
DNR00151,Newsletter,14/09/2024,Engaged
DNR00151,Newsletter,12/04/2025,Engaged
DNR00152,Phone Call,25/08/2022,Engaged
DNR00152,Phone Call,30/11/2023,Not Reached
DNR00153,Newsletter,1/02/2023,Not Reached
DNR00153,Social Media,5/05/2023,Bounced
DNR00153,Newsletter,29/06/2023,Engaged
DNR00153,Email,18/09/2023,Unsubscribed
DNR00153,Email,30/12/2023,Engaged
DNR00153,Newsletter,21/01/2024,Not Reached
DNR00153,Phone Call,18/10/2024,Engaged
DNR00154,Email,14/10/2022,Engaged
DNR00154,Social Media,16/10/2022,Engaged
DNR00154,Phone Call,28/02/2023,Not Reached
DNR00154,Phone Call,9/05/2023,Engaged
DNR00154,Email,9/06/2023,Not Reached
DNR00154,Email,16/08/2023,Engaged
DNR00154,Social Media,20/09/2023,Engaged
DNR00154,Social Media,20/08/2024,Engaged
DNR00154,Phone Call,16/04/2025,Engaged
DNR00155,Newsletter,19/09/2022,Engaged
DNR00155,Email,20/01/2023,Bounced
DNR00155,Email,7/09/2023,Engaged
DNR00155,Email,20/09/2024,Engaged
DNR00155,Phone Call,22/09/2024,Engaged
DNR00156,Email,30/07/2022,Engaged
DNR00156,Email,22/09/2023,Bounced
DNR00156,Social Media,19/12/2023,Engaged
DNR00156,Newsletter,15/12/2024,Engaged
DNR00157,Phone Call,16/08/2022,Engaged
DNR00157,Phone Call,2/08/2023,Engaged
DNR00157,Social Media,4/01/2025,Engaged
DNR00158,Phone Call,2/08/2022,Not Reached
DNR00158,Phone Call,22/09/2023,Engaged
DNR00158,Social Media,4/04/2024,Engaged
DNR00159,Email,14/10/2022,Bounced
DNR00159,Social Media,11/12/2022,Bounced
DNR00159,Email,15/11/2023,Engaged
DNR00159,Social Media,28/06/2024,Bounced
DNR00159,Social Media,8/02/2025,Engaged
DNR00160,Email,14/08/2022,Engaged
DNR00160,Email,26/09/2024,Not Reached
DNR00160,Phone Call,23/10/2024,Engaged
DNR00161,Social Media,10/08/2023,Not Reached
DNR00161,Newsletter,9/01/2024,Bounced
DNR00161,Email,11/12/2024,Engaged
DNR00162,Email,10/10/2022,Unsubscribed
DNR00162,Phone Call,25/05/2023,Bounced
DNR00162,Phone Call,22/01/2024,Unsubscribed
DNR00162,Social Media,1/03/2024,Unsubscribed
DNR00162,Social Media,13/12/2024,Engaged
DNR00162,Social Media,28/01/2025,Engaged
DNR00163,Email,10/11/2022,Engaged
DNR00163,Social Media,7/02/2023,Not Reached
DNR00163,Email,22/06/2023,Engaged
DNR00163,Phone Call,27/06/2023,Bounced
DNR00163,Newsletter,16/12/2023,Engaged
DNR00163,Email,14/06/2024,Not Reached
DNR00163,Email,9/09/2024,Unsubscribed
DNR00163,Social Media,1/11/2024,Not Reached
DNR00164,Email,1/10/2022,Unsubscribed
DNR00164,Email,5/10/2022,Unsubscribed
DNR00164,Social Media,8/11/2022,Not Reached
DNR00164,Phone Call,11/04/2023,Engaged
DNR00164,Email,9/09/2023,Engaged
DNR00164,Email,22/11/2023,Bounced
DNR00164,Newsletter,25/12/2023,Unsubscribed
DNR00164,Phone Call,28/05/2024,Not Reached
DNR00165,Email,6/10/2022,Unsubscribed
DNR00165,Social Media,19/12/2023,Bounced
DNR00166,Social Media,7/09/2022,Not Reached
DNR00166,Newsletter,24/09/2022,Engaged
DNR00166,Phone Call,26/09/2023,Engaged
DNR00166,Phone Call,5/08/2024,Unsubscribed
DNR00166,Email,28/02/2025,Engaged
DNR00166,Newsletter,15/04/2025,Engaged
DNR00167,Newsletter,27/08/2022,Engaged
DNR00167,Newsletter,6/09/2022,Engaged
DNR00167,Email,9/10/2023,Not Reached
DNR00167,Newsletter,8/11/2023,Bounced
DNR00167,Email,6/02/2025,Engaged
DNR00167,Newsletter,13/04/2025,Not Reached
DNR00168,Email,16/02/2023,Engaged
DNR00168,Email,9/04/2023,Engaged
DNR00168,Phone Call,2/06/2023,Unsubscribed
DNR00168,Social Media,26/07/2023,Engaged
DNR00168,Email,24/11/2024,Bounced
DNR00168,Social Media,2/04/2025,Engaged
DNR00169,Social Media,19/11/2023,Engaged
DNR00169,Email,16/06/2024,Bounced
DNR00169,Phone Call,2/09/2024,Not Reached
DNR00169,Social Media,20/12/2024,Not Reached
DNR00170,Email,12/12/2022,Engaged
DNR00170,Newsletter,28/12/2022,Unsubscribed
DNR00170,Email,4/02/2023,Unsubscribed
DNR00170,Email,17/06/2023,Bounced
DNR00170,Email,16/08/2023,Bounced
DNR00170,Social Media,14/04/2024,Engaged
DNR00170,Email,8/07/2024,Bounced
DNR00170,Email,19/09/2024,Bounced
DNR00170,Email,11/04/2025,Not Reached
DNR00171,Phone Call,5/12/2023,Engaged
DNR00171,Phone Call,1/05/2024,Unsubscribed
DNR00172,Email,15/09/2022,Engaged
DNR00172,Phone Call,17/12/2022,Engaged
DNR00172,Social Media,3/01/2023,Engaged
DNR00172,Email,6/09/2024,Unsubscribed
DNR00172,Social Media,31/01/2025,Unsubscribed
DNR00172,Newsletter,1/03/2025,Engaged
DNR00173,Social Media,8/09/2022,Unsubscribed
DNR00173,Email,1/01/2023,Engaged
DNR00173,Phone Call,4/02/2023,Bounced
DNR00173,Email,8/02/2023,Engaged
DNR00173,Newsletter,11/09/2023,Engaged
DNR00173,Phone Call,28/10/2024,Unsubscribed
DNR00173,Social Media,19/02/2025,Engaged
DNR00174,Social Media,13/06/2023,Engaged
DNR00174,Social Media,2/09/2023,Engaged
DNR00174,Phone Call,1/10/2023,Engaged
DNR00174,Phone Call,4/11/2023,Not Reached
DNR00174,Newsletter,19/05/2024,Engaged
DNR00175,Social Media,6/01/2023,Bounced
DNR00175,Social Media,24/03/2024,Engaged
DNR00176,Social Media,10/02/2023,Not Reached
DNR00176,Phone Call,4/08/2023,Engaged
DNR00176,Phone Call,12/11/2023,Engaged
DNR00176,Email,28/01/2024,Engaged
DNR00176,Phone Call,22/08/2024,Engaged
DNR00177,Social Media,28/11/2024,Engaged
DNR00178,Newsletter,28/05/2024,Not Reached
DNR00178,Newsletter,27/09/2024,Engaged
DNR00178,Newsletter,31/10/2024,Not Reached
DNR00178,Social Media,7/12/2024,Engaged
DNR00179,Email,22/12/2022,Engaged
DNR00179,Social Media,14/05/2023,Not Reached
DNR00179,Social Media,17/10/2023,Engaged
DNR00179,Email,1/01/2024,Unsubscribed
DNR00179,Email,24/08/2024,Engaged
DNR00180,Social Media,26/11/2022,Engaged
DNR00180,Email,10/01/2024,Engaged
DNR00180,Email,26/12/2024,Bounced
DNR00181,Email,5/06/2023,Unsubscribed
DNR00181,Social Media,28/06/2023,Bounced
DNR00181,Social Media,30/10/2023,Bounced
DNR00181,Newsletter,10/11/2023,Engaged
DNR00181,Social Media,25/01/2024,Engaged
DNR00181,Newsletter,5/07/2024,Engaged
DNR00181,Phone Call,26/09/2024,Unsubscribed
DNR00181,Social Media,28/11/2024,Engaged
DNR00181,Email,17/02/2025,Not Reached
DNR00182,Email,7/11/2022,Engaged
DNR00182,Phone Call,3/03/2023,Engaged
DNR00182,Email,21/10/2023,Unsubscribed
DNR00182,Phone Call,29/02/2024,Bounced
DNR00182,Social Media,3/05/2024,Bounced
DNR00182,Social Media,17/09/2024,Unsubscribed
DNR00182,Social Media,28/10/2024,Engaged
DNR00182,Social Media,20/12/2024,Engaged
DNR00182,Social Media,23/03/2025,Not Reached
DNR00183,Email,1/09/2023,Engaged
DNR00183,Newsletter,15/04/2024,Not Reached
DNR00183,Email,4/07/2024,Engaged
DNR00183,Email,29/10/2024,Engaged
DNR00183,Social Media,8/11/2024,Bounced
DNR00183,Social Media,6/01/2025,Not Reached
DNR00184,Phone Call,23/08/2022,Bounced
DNR00184,Email,23/11/2022,Engaged
DNR00184,Social Media,27/03/2024,Engaged
DNR00184,Email,28/03/2024,Engaged
DNR00184,Email,21/02/2025,Engaged
DNR00185,Newsletter,9/10/2022,Engaged
DNR00185,Email,9/12/2022,Bounced
DNR00185,Email,10/03/2023,Not Reached
DNR00185,Email,23/09/2023,Engaged
DNR00185,Email,12/04/2024,Bounced
DNR00185,Email,13/08/2024,Engaged
DNR00186,Email,15/01/2025,Engaged
DNR00187,Newsletter,19/04/2024,Engaged
DNR00187,Email,3/04/2025,Engaged
DNR00188,Email,22/02/2023,Engaged
DNR00188,Email,13/03/2024,Not Reached
DNR00188,Social Media,25/06/2024,Engaged
DNR00189,Social Media,14/10/2022,Engaged
DNR00189,Newsletter,3/05/2023,Engaged
DNR00189,Phone Call,18/10/2023,Engaged
DNR00189,Newsletter,25/10/2023,Engaged
DNR00189,Social Media,27/05/2024,Bounced
DNR00190,Email,3/02/2023,Engaged
DNR00190,Email,17/02/2023,Not Reached
DNR00190,Social Media,24/12/2023,Unsubscribed
DNR00190,Email,13/03/2024,Engaged
DNR00190,Newsletter,8/04/2024,Engaged
DNR00190,Email,5/05/2024,Engaged
DNR00191,Phone Call,21/01/2023,Bounced
DNR00191,Email,17/05/2023,Engaged
DNR00191,Social Media,29/07/2023,Unsubscribed
DNR00191,Email,8/11/2023,Engaged
DNR00191,Newsletter,8/01/2024,Unsubscribed
DNR00191,Email,8/01/2024,Not Reached
DNR00191,Email,8/05/2024,Engaged
DNR00191,Phone Call,23/11/2024,Not Reached
DNR00192,Email,21/09/2023,Unsubscribed
DNR00192,Newsletter,14/11/2023,Engaged
DNR00192,Email,7/02/2024,Engaged
DNR00192,Email,16/02/2024,Engaged
DNR00192,Phone Call,20/12/2024,Not Reached
DNR00193,Phone Call,14/05/2023,Not Reached
DNR00193,Social Media,20/02/2025,Bounced
DNR00194,Social Media,10/10/2022,Bounced
DNR00194,Newsletter,14/02/2023,Engaged
DNR00194,Email,29/10/2023,Engaged
DNR00194,Email,14/02/2024,Unsubscribed
DNR00194,Email,25/03/2024,Engaged
DNR00194,Social Media,6/09/2024,Engaged
DNR00194,Phone Call,15/01/2025,Engaged
DNR00194,Social Media,30/03/2025,Not Reached
DNR00195,Phone Call,28/09/2022,Engaged
DNR00195,Email,11/12/2022,Engaged
DNR00195,Email,31/01/2023,Engaged
DNR00195,Phone Call,26/02/2024,Engaged
DNR00195,Phone Call,12/05/2024,Not Reached
DNR00195,Email,10/02/2025,Unsubscribed
DNR00196,Phone Call,14/03/2025,Engaged
DNR00197,Newsletter,2/08/2022,Unsubscribed
DNR00197,Social Media,20/09/2022,Engaged
DNR00197,Phone Call,12/11/2022,Engaged
DNR00197,Email,3/08/2023,Engaged
DNR00197,Email,8/11/2023,Engaged
DNR00197,Email,23/02/2024,Bounced
DNR00197,Newsletter,16/11/2024,Unsubscribed
DNR00198,Email,25/10/2022,Engaged
DNR00198,Email,26/02/2023,Engaged
DNR00198,Email,2/06/2023,Engaged
DNR00198,Phone Call,9/06/2023,Bounced
DNR00198,Newsletter,19/06/2023,Not Reached
DNR00198,Newsletter,3/05/2024,Bounced
DNR00198,Social Media,7/07/2024,Engaged
DNR00198,Social Media,30/10/2024,Engaged
DNR00198,Social Media,1/11/2024,Bounced
DNR00199,Email,11/10/2022,Engaged
DNR00199,Email,5/07/2023,Bounced
DNR00199,Phone Call,29/10/2023,Engaged
DNR00199,Newsletter,13/05/2024,Engaged
DNR00199,Social Media,13/09/2024,Not Reached
DNR00199,Phone Call,13/01/2025,Engaged
DNR00199,Email,19/04/2025,Engaged
DNR00200,Newsletter,4/01/2024,Engaged
DNR00200,Social Media,30/05/2024,Not Reached
DNR00201,Social Media,30/07/2022,Unsubscribed
DNR00201,Newsletter,5/09/2022,Engaged
DNR00201,Email,16/09/2022,Engaged
DNR00201,Social Media,24/04/2023,Engaged
DNR00201,Phone Call,3/08/2023,Engaged
DNR00201,Phone Call,10/08/2024,Engaged
DNR00202,Email,28/08/2022,Unsubscribed
DNR00202,Email,7/10/2022,Engaged
DNR00202,Social Media,12/12/2022,Engaged
DNR00202,Phone Call,16/01/2023,Engaged
DNR00202,Email,4/05/2023,Not Reached
DNR00202,Email,14/05/2023,Engaged
DNR00203,Phone Call,9/12/2022,Engaged
DNR00203,Email,1/06/2023,Engaged
DNR00203,Email,28/09/2023,Engaged
DNR00203,Email,13/10/2023,Not Reached
DNR00203,Email,5/11/2023,Unsubscribed
DNR00204,Email,29/07/2022,Engaged
DNR00204,Email,26/04/2023,Bounced
DNR00204,Newsletter,23/06/2023,Bounced
DNR00204,Newsletter,26/08/2023,Not Reached
DNR00204,Email,4/04/2024,Engaged
DNR00204,Newsletter,21/02/2025,Engaged
DNR00205,Email,12/01/2023,Not Reached
DNR00205,Social Media,21/05/2023,Engaged
DNR00205,Phone Call,5/06/2023,Engaged
DNR00205,Phone Call,24/07/2024,Engaged
DNR00205,Email,17/08/2024,Bounced
DNR00205,Newsletter,14/11/2024,Engaged
DNR00205,Social Media,31/12/2024,Engaged
DNR00206,Phone Call,28/02/2025,Unsubscribed
DNR00207,Social Media,11/08/2022,Engaged
DNR00207,Email,19/12/2022,Bounced
DNR00207,Newsletter,11/04/2023,Engaged
DNR00207,Phone Call,3/01/2024,Engaged
DNR00207,Newsletter,15/01/2024,Engaged
DNR00207,Email,9/02/2024,Bounced
DNR00207,Email,3/05/2024,Engaged
DNR00207,Email,28/02/2025,Bounced
DNR00208,Social Media,14/11/2022,Not Reached
DNR00208,Email,28/11/2023,Engaged
DNR00209,Newsletter,2/11/2022,Not Reached
DNR00209,Email,22/06/2024,Engaged
DNR00210,Phone Call,11/08/2022,Engaged
DNR00210,Phone Call,13/07/2023,Unsubscribed
DNR00210,Email,30/09/2023,Bounced
DNR00210,Newsletter,27/04/2024,Engaged
DNR00210,Email,11/05/2024,Unsubscribed
DNR00210,Social Media,21/03/2025,Engaged
DNR00211,Email,6/11/2022,Not Reached
DNR00211,Social Media,14/02/2023,Not Reached
DNR00211,Phone Call,17/05/2023,Engaged
DNR00211,Newsletter,24/06/2023,Bounced
DNR00211,Newsletter,2/02/2024,Unsubscribed
DNR00211,Phone Call,18/05/2024,Unsubscribed
DNR00211,Newsletter,9/04/2025,Engaged
DNR00212,Social Media,9/10/2022,Unsubscribed
DNR00212,Social Media,8/05/2024,Bounced
DNR00212,Email,27/07/2024,Engaged
DNR00212,Social Media,2/10/2024,Engaged
DNR00213,Newsletter,12/10/2022,Engaged
DNR00213,Email,20/01/2023,Not Reached
DNR00213,Email,5/05/2023,Bounced
DNR00213,Email,17/05/2023,Not Reached
DNR00213,Newsletter,18/06/2023,Not Reached
DNR00213,Email,31/05/2024,Not Reached
DNR00213,Newsletter,18/06/2024,Engaged
DNR00213,Newsletter,20/12/2024,Not Reached
DNR00214,Social Media,1/09/2022,Not Reached
DNR00214,Phone Call,2/03/2023,Engaged
DNR00214,Email,6/08/2023,Engaged
DNR00214,Email,4/10/2023,Bounced
DNR00214,Email,19/11/2023,Bounced
DNR00214,Social Media,28/07/2024,Engaged
DNR00214,Phone Call,30/03/2025,Engaged
DNR00215,Phone Call,7/02/2023,Engaged
DNR00215,Phone Call,30/08/2024,Engaged
DNR00216,Phone Call,3/02/2023,Engaged
DNR00216,Phone Call,15/03/2023,Engaged
DNR00216,Newsletter,13/04/2023,Engaged
DNR00216,Social Media,14/12/2023,Engaged
DNR00216,Email,19/11/2024,Bounced
DNR00217,Phone Call,23/05/2023,Engaged
DNR00217,Email,18/06/2023,Engaged
DNR00217,Email,26/06/2023,Engaged
DNR00217,Email,23/09/2023,Engaged
DNR00217,Phone Call,12/03/2024,Unsubscribed
DNR00218,Social Media,8/05/2024,Engaged
DNR00218,Phone Call,15/04/2025,Bounced
DNR00219,Social Media,15/04/2023,Engaged
DNR00219,Email,23/10/2023,Engaged
DNR00219,Social Media,24/01/2024,Bounced
DNR00220,Email,9/09/2022,Not Reached
DNR00220,Social Media,17/01/2023,Engaged
DNR00220,Email,16/01/2024,Not Reached
DNR00220,Newsletter,4/03/2024,Bounced
DNR00220,Email,28/11/2024,Engaged
DNR00220,Phone Call,16/12/2024,Bounced
DNR00220,Social Media,24/12/2024,Engaged
DNR00220,Social Media,26/03/2025,Engaged
DNR00221,Email,11/05/2023,Bounced
DNR00221,Social Media,19/05/2023,Engaged
DNR00221,Social Media,13/07/2023,Engaged
DNR00221,Social Media,7/11/2023,Unsubscribed
DNR00221,Email,18/11/2023,Engaged
DNR00221,Email,18/03/2024,Engaged
DNR00221,Social Media,17/01/2025,Unsubscribed
