DonationID,DonorID,DonationDate,Amount,CampaignID
DNT000481,DNR01396,2018-01-25,15.98,CAMP005
DNT000482,DNR02234,2022-07-06,27.26,CAMP006
DNT000483,DNR04198,2015-05-03,75.64,CAMP008
DNT000484,DNR01141,2016-09-07,104.54,CAMP006
DNT000485,DNR01567,2022-06-16,15.71,CAMP010
DNT000486,DNR02340,2015-09-18,414.12,CAMP005
DNT000487,DNR02097,2017-10-26,81.88,CAMP010
DNT000488,DNR02272,2017-11-12,34.02,CAMP001
DNT000489,DNR03884,2022-02-13,701.73,CAMP008
DNT000490,DNR00306,2024-12-14,57.08,CAMP008
DNT000491,DNR02669,2024-09-08,56.73,CAMP006
DNT000492,DNR00067,2018-03-25,261.15,CAMP007
DNT000493,DNR04251,2019-09-11,71.33,CAMP007
DNT000494,DNR03121,2022-10-01,232.44,CAMP002
DNT000495,DNR00179,2017-12-07,88.26,CAMP006
DNT000496,DNR00897,2020-04-10,225.48,CAMP007
DNT000497,DNR01804,2020-01-14,77.71,CAMP008
DNT000498,DNR04209,2015-09-16,52.53,CAMP002
DNT000499,DNR03039,2018-10-13,171.11,CAMP010
DNT000500,DNR03575,2025-03-18,50.68,CAMP008
DNT000501,DNR01597,2024-04-03,161.92,CAMP002
DNT000502,DNR02392,2022-04-29,61.08,CAMP009
DNT000503,DNR02079,2015-09-04,65.43,CAMP002
DNT000504,DNR01121,2016-11-03,17.83,CAMP003
DNT000505,DNR03521,2015-07-31,119.75,CAMP008
DNT000506,DNR00498,2022-12-05,150.71,CAMP006
DNT000507,DNR02414,2016-04-07,77.05,CAMP009
DNT000508,DNR00273,2022-11-13,41.24,CAMP008
DNT000509,DNR03390,2015-01-19,20.52,CAMP010
DNT000510,DNR04082,2021-06-16,135.56,CAMP006
DNT000511,DNR02625,2018-11-04,60.29,CAMP003
DNT000512,DNR02442,2023-06-20,227.42,CAMP003
DNT000513,DNR02168,2019-07-31,209.41,CAMP002
DNT000514,DNR01657,2016-08-24,164.32,CAMP008
DNT000515,DNR01204,2022-12-14,95.39,CAMP010
DNT000516,DNR03273,2017-04-09,37.96,CAMP005
DNT000517,DNR02667,2016-07-03,294.66,CAMP009
DNT000518,DNR03205,2017-04-25,260.24,CAMP005
DNT000519,DNR00044,2022-11-07,61.15,CAMP005
DNT000520,DNR03931,2022-11-07,171.29,CAMP008
DNT000521,DNR03648,2018-02-16,86.3,CAMP008
DNT000522,DNR03067,2020-01-30,43.67,CAMP002
DNT000523,DNR03131,2023-01-27,15.83,CAMP008
DNT000524,DNR00968,2018-11-05,241.73,CAMP007
DNT000525,DNR03631,2021-11-12,11.85,CAMP006
DNT000526,DNR01580,2023-06-14,21.71,CAMP003
DNT000527,DNR01660,2023-05-11,225.82,CAMP005
DNT000528,DNR04629,2020-11-25,44.58,CAMP002
DNT000529,DNR03162,2019-06-03,372.16,CAMP009
DNT000530,DNR00407,2024-04-02,86.3,CAMP005
DNT000531,DNR04500,2017-03-24,24.66,CAMP008
DNT000532,DNR01630,2023-12-07,141.14,CAMP005
DNT000533,DNR02225,2018-07-04,22.06,CAMP010
DNT000534,DNR04269,2022-08-15,133.31,CAMP009
DNT000535,DNR02809,2024-02-14,28.44,CAMP001
DNT000536,DNR04819,2023-06-19,16.75,CAMP006
DNT000537,DNR03481,2024-02-25,248.74,CAMP008
DNT000538,DNR01218,2019-01-04,22.57,CAMP007
DNT000539,DNR04771,2019-10-04,88.35,CAMP002
DNT000540,DNR02046,2017-11-03,21.68,CAMP002
DNT000541,DNR00257,2015-02-03,26.88,CAMP010
DNT000542,DNR01284,2025-04-05,55.64,CAMP001
DNT000543,DNR00359,2017-01-23,165.91,CAMP001
DNT000544,DNR01226,2018-10-31,11.01,CAMP003
DNT000545,DNR00278,2015-04-22,181.21,CAMP003
DNT000546,DNR02794,2022-06-28,30.0,CAMP008
DNT000547,DNR02627,2024-10-27,63.57,CAMP009
DNT000548,DNR02601,2022-05-04,154.2,CAMP005
DNT000549,DNR00086,2023-08-01,38.3,CAMP001
DNT000550,DNR02046,2017-11-20,211.65,CAMP002
DNT000551,DNR02670,2015-10-03,89.62,CAMP004
DNT000552,DNR04091,2022-02-16,39.49,CAMP009
DNT000553,DNR04682,2023-01-11,54.64,CAMP005
DNT000554,DNR04327,2024-10-08,49.04,CAMP009
DNT000555,DNR02403,2019-07-06,55.53,CAMP001
DNT000556,DNR02048,2023-07-02,89.24,CAMP009
DNT000557,DNR04361,2024-11-22,193.02,CAMP008
DNT000558,DNR04684,2021-10-30,29.22,CAMP001
DNT000559,DNR00466,2023-03-01,408.07,CAMP007
DNT000560,DNR00488,2023-01-17,49.94,CAMP005
DNT000561,DNR01050,2018-01-11,98.37,CAMP010
DNT000562,DNR01659,2015-10-19,96.14,CAMP008
DNT000563,DNR01818,2015-07-10,26.72,CAMP004
DNT000564,DNR02522,2024-07-08,101.97,CAMP002
DNT000565,DNR04267,2018-12-09,256.15,CAMP001
DNT000566,DNR03025,2017-06-06,208.33,CAMP007
DNT000567,DNR04026,2021-10-27,20.6,CAMP001
DNT000568,DNR01026,2015-12-28,128.0,CAMP009
DNT000569,DNR01671,2016-12-16,31.23,CAMP001
DNT000570,DNR04444,2018-07-01,131.02,CAMP006
DNT000571,DNR02653,2023-01-18,128.73,CAMP002
DNT000572,DNR03479,2022-08-11,39.17,CAMP006
DNT000573,DNR04451,2018-04-11,23.7,CAMP006
DNT000574,DNR01897,2023-03-08,15.61,CAMP005
DNT000575,DNR03011,2022-03-12,65.97,CAMP005
DNT000576,DNR00950,2024-08-09,158.84,CAMP008
DNT000577,DNR04225,2019-01-10,11.84,CAMP007
DNT000578,DNR02247,2020-01-11,29.07,CAMP005
DNT000579,DNR04622,2015-12-15,52.24,CAMP004
DNT000580,DNR01456,2020-12-25,83.83,CAMP001
DNT000581,DNR03683,2020-01-21,116.37,CAMP002
DNT000582,DNR04451,2022-03-10,252.39,CAMP010
DNT000583,DNR01918,2018-06-08,28.72,CAMP007
DNT000584,DNR01815,2020-12-27,32.62,CAMP010
DNT000585,DNR03144,2023-04-26,12.76,CAMP001
DNT000586,DNR01951,2015-08-13,540.89,CAMP009
DNT000587,DNR03031,2023-05-11,175.34,CAMP006
DNT000588,DNR01165,2022-03-09,51.68,CAMP005
DNT000589,DNR02942,2024-09-23,298.84,CAMP006
DNT000590,DNR01024,2016-08-21,121.71,CAMP001
DNT000591,DNR03023,2021-12-05,14.63,CAMP002
DNT000592,DNR02065,2019-10-25,18.66,CAMP007
DNT000593,DNR03570,2018-05-27,29.79,CAMP006
DNT000594,DNR01926,2020-09-30,112.94,CAMP007
DNT000595,DNR02744,2015-01-07,33.02,CAMP006
DNT000596,DNR01269,2024-08-20,15.26,CAMP007
DNT000597,DNR01311,2019-06-16,98.75,CAMP007
DNT000598,DNR00478,2022-05-02,66.96,CAMP006
DNT000599,DNR00509,2023-10-29,166.2,CAMP008
DNT000600,DNR01846,2023-10-10,108.56,CAMP007
DNT000601,DNR01101,2020-02-04,73.59,CAMP009
DNT000602,DNR00318,2016-06-17,95.04,CAMP005
DNT000603,DNR02285,2023-01-19,50.95,CAMP008
DNT000604,DNR03670,2018-04-15,283.59,CAMP008
DNT000605,DNR02702,2018-12-25,66.4,CAMP008
DNT000606,DNR02496,2019-02-27,94.12,CAMP004
DNT000607,DNR01089,2017-03-03,48.05,CAMP009
DNT000608,DNR02691,2015-10-20,54.07,CAMP010
DNT000609,DNR02817,2018-05-26,36.36,CAMP004
DNT000610,DNR01398,2019-08-21,115.01,CAMP006
DNT000611,DNR01563,2018-01-17,196.06,CAMP006
DNT000612,DNR01030,2015-08-30,72.09,CAMP002
DNT000613,DNR00979,2016-06-01,193.03,CAMP007
DNT000614,DNR02832,2018-03-25,37.3,CAMP007
DNT000615,DNR00138,2017-01-23,237.5,CAMP001
DNT000616,DNR02835,2024-01-10,63.08,CAMP005
DNT000617,DNR04650,2016-01-31,47.28,CAMP009
DNT000618,DNR02590,2023-06-08,33.25,CAMP010
DNT000619,DNR03240,2024-05-08,37.04,CAMP005
DNT000620,DNR01842,2022-03-20,337.75,CAMP010
DNT000621,DNR03027,2018-08-18,26.05,CAMP007
DNT000622,DNR01602,2018-10-15,51.43,CAMP009
DNT000623,DNR02685,2015-04-22,22.91,CAMP001
DNT000624,DNR02440,2021-07-03,482.01,CAMP009
DNT000625,DNR02854,2022-11-09,40.89,CAMP004
DNT000626,DNR01970,2017-08-09,23.78,CAMP001
DNT000627,DNR00110,2021-06-12,120.33,CAMP008
DNT000628,DNR03012,2015-01-31,38.56,CAMP003
DNT000629,DNR00811,2019-12-26,88.33,CAMP008
DNT000630,DNR03529,2020-11-05,64.23,CAMP006
DNT000631,DNR02980,2019-07-18,64.7,CAMP006
DNT000632,DNR03067,2017-10-09,16.69,CAMP008
DNT000633,DNR04820,2023-01-27,166.14,CAMP009
DNT000634,DNR00792,2015-03-20,44.46,CAMP008
DNT000635,DNR01266,2017-12-10,22.13,CAMP007
DNT000636,DNR01754,2021-03-03,49.13,CAMP003
DNT000637,DNR02929,2018-08-27,139.92,CAMP004
DNT000638,DNR04629,2022-01-13,82.73,CAMP009
DNT000639,DNR04694,2015-04-23,190.4,CAMP004
DNT000640,DNR01988,2019-03-20,29.5,CAMP008
DNT000641,DNR00253,2015-05-04,71.54,CAMP006
DNT000642,DNR03137,2024-04-12,20.41,CAMP005
DNT000643,DNR02946,2018-03-06,75.32,CAMP007
DNT000644,DNR03760,2017-10-13,42.91,CAMP001
DNT000645,DNR02778,2023-05-27,52.7,CAMP010
DNT000646,DNR01315,2024-07-25,77.98,CAMP003
DNT000647,DNR00099,2024-03-31,188.54,CAMP005
DNT000648,DNR04397,2018-05-07,115.52,CAMP004
DNT000649,DNR01005,2016-04-21,146.21,CAMP003
DNT000650,DNR01136,2022-12-18,264.15,CAMP003
DNT000651,DNR01221,2023-09-05,188.89,CAMP009
DNT000652,DNR01192,2020-08-17,424.62,CAMP005
DNT000653,DNR02243,2024-02-23,87.64,CAMP003
DNT000654,DNR04560,2021-07-31,79.66,CAMP005
DNT000655,DNR02907,2016-07-24,202.57,CAMP009
DNT000656,DNR03743,2017-02-21,138.96,CAMP003
DNT000657,DNR00773,2025-03-07,166.56,CAMP005
DNT000658,DNR00540,2020-08-11,13.27,CAMP002
DNT000659,DNR03837,2024-06-01,197.07,CAMP008
DNT000660,DNR03248,2024-08-01,98.79,CAMP006
DNT000661,DNR01572,2016-05-28,11.77,CAMP008
DNT000662,DNR03336,2023-12-02,93.74,CAMP001
DNT000663,DNR04375,2022-07-16,177.73,CAMP002
DNT000664,DNR03377,2020-10-12,85.48,CAMP007
DNT000665,DNR00330,2020-03-08,78.14,CAMP007
DNT000666,DNR02491,2015-05-21,103.49,CAMP009
DNT000667,DNR03904,2018-06-22,142.31,CAMP006
DNT000668,DNR04807,2017-05-19,90.68,CAMP007
DNT000669,DNR00393,2017-04-21,157.15,CAMP004
DNT000670,DNR02954,2017-11-01,452.85,CAMP002
DNT000671,DNR00833,2015-09-07,93.36,CAMP009
DNT000672,DNR01839,2018-09-22,224.4,CAMP001
DNT000673,DNR03681,2017-06-10,22.96,CAMP006
DNT000674,DNR04549,2015-04-07,25.18,CAMP010
DNT000675,DNR02341,2019-11-29,139.57,CAMP009
DNT000676,DNR00986,2025-04-10,150.52,CAMP010
DNT000677,DNR03138,2017-04-15,135.41,CAMP010
DNT000678,DNR01397,2021-05-02,52.54,CAMP002
DNT000679,DNR04314,2019-03-31,125.81,CAMP002
DNT000680,DNR03673,2023-04-11,44.39,CAMP009
DNT000681,DNR00918,2018-02-07,331.71,CAMP010
DNT000682,DNR01906,2024-07-17,156.57,CAMP010
DNT000683,DNR02770,2018-08-14,33.2,CAMP009
DNT000684,DNR04744,2017-01-29,108.32,CAMP004
DNT000685,DNR01358,2020-12-30,188.04,CAMP008
DNT000686,DNR02080,2019-11-02,100.67,CAMP008
DNT000687,DNR02539,2015-06-09,106.41,CAMP002
DNT000688,DNR03723,2022-06-12,84.61,CAMP004
DNT000689,DNR02472,2017-06-22,381.08,CAMP006
DNT000690,DNR03939,2021-04-05,149.78,CAMP004
DNT000691,DNR04113,2023-02-09,85.48,CAMP007
DNT000692,DNR01628,2020-08-09,26.9,CAMP010
DNT000693,DNR03175,2017-03-02,80.03,CAMP005
DNT000694,DNR03748,2018-01-10,66.03,CAMP004
DNT000695,DNR01608,2025-01-26,10.81,CAMP006
DNT000696,DNR03398,2022-03-22,96.66,CAMP006
DNT000697,DNR04780,2024-09-19,85.76,CAMP005
DNT000698,DNR02003,2018-09-14,203.86,CAMP006
DNT000699,DNR02994,2017-12-22,126.66,CAMP005
DNT000700,DNR04489,2017-02-10,57.14,CAMP007
DNT000701,DNR01557,2023-02-06,133.43,CAMP005
DNT000702,DNR02232,2015-09-04,80.45,CAMP004
DNT000703,DNR00706,2022-04-23,275.9,CAMP009
DNT000704,DNR04350,2015-10-10,126.24,CAMP005
DNT000705,DNR02022,2015-02-05,301.39,CAMP006
DNT000706,DNR01943,2018-05-25,89.78,CAMP002
DNT000707,DNR01480,2016-06-14,348.89,CAMP001
DNT000708,DNR00080,2022-02-23,605.8,CAMP003
DNT000709,DNR01773,2019-01-20,130.81,CAMP007
DNT000710,DNR03812,2024-07-06,16.15,CAMP001
DNT000711,DNR00332,2024-04-12,256.81,CAMP001
DNT000712,DNR04607,2015-02-11,424.39,CAMP008
DNT000713,DNR02129,2016-02-06,59.5,CAMP003
DNT000714,DNR01238,2019-11-02,46.27,CAMP002
DNT000715,DNR01842,2016-12-20,15.41,CAMP008
DNT000716,DNR01721,2019-12-27,227.7,CAMP010
DNT000717,DNR01072,2019-06-11,292.32,CAMP002
DNT000718,DNR00898,2017-12-15,21.83,CAMP010
DNT000719,DNR00737,2015-03-20,237.14,CAMP007
DNT000720,DNR02208,2018-09-01,152.29,CAMP007
DNT000721,DNR02516,2017-05-02,143.91,CAMP010
DNT000722,DNR01655,2019-10-01,317.68,CAMP006
DNT000723,DNR00660,2023-11-12,200.01,CAMP001
DNT000724,DNR03344,2019-09-11,104.74,CAMP001
DNT000725,DNR04683,2022-05-27,87.18,CAMP003
DNT000726,DNR02883,2018-02-27,356.3,CAMP004
DNT000727,DNR01885,2019-02-27,65.04,CAMP009
DNT000728,DNR01538,2024-04-15,61.96,CAMP007
DNT000729,DNR01995,2024-09-16,37.07,CAMP001
DNT000730,DNR02366,2017-06-26,263.06,CAMP004
DNT000731,DNR02729,2017-07-04,62.92,CAMP006
DNT000732,DNR00132,2018-01-21,15.36,CAMP006
DNT000733,DNR00861,2015-10-21,94.43,CAMP007
DNT000734,DNR02297,2025-02-02,77.65,CAMP009
DNT000735,DNR00287,2021-05-13,125.12,CAMP006
DNT000736,DNR02339,2023-11-15,226.93,CAMP001
DNT000737,DNR03117,2019-11-14,49.46,CAMP003
DNT000738,DNR04572,2015-09-10,147.33,CAMP001
DNT000739,DNR01000,2025-04-18,56.95,CAMP006
DNT000740,DNR01447,2018-06-10,25.19,CAMP007
DNT000741,DNR03684,2021-03-11,216.92,CAMP003
DNT000742,DNR01854,2022-08-09,103.98,CAMP010
DNT000743,DNR03404,2023-03-10,64.1,CAMP009
DNT000744,DNR02819,2024-11-13,285.0,CAMP001
DNT000745,DNR01220,2016-05-23,149.36,CAMP001
DNT000746,DNR02923,2019-10-20,35.09,CAMP007
DNT000747,DNR03087,2019-11-06,58.02,CAMP005
DNT000748,DNR01772,2018-09-21,79.17,CAMP005
DNT000749,DNR00472,2015-01-28,25.57,CAMP005
DNT000750,DNR04554,2017-08-02,92.09,CAMP005
DNT000751,DNR03064,2020-09-07,138.5,CAMP002
DNT000752,DNR00816,2021-05-15,17.31,CAMP001
DNT000753,DNR04205,2021-06-29,126.4,CAMP005
DNT000754,DNR02530,2017-07-10,43.53,CAMP010
DNT000755,DNR03125,2018-11-22,623.6,CAMP009
DNT000756,DNR02819,2020-02-13,43.76,CAMP008
DNT000757,DNR02606,2017-05-07,56.72,CAMP009
DNT000758,DNR01154,2017-04-22,129.56,CAMP003
DNT000759,DNR01683,2015-10-22,81.8,CAMP002
DNT000760,DNR03634,2022-01-26,59.37,CAMP005
DNT000761,DNR00111,2016-08-06,168.16,CAMP007
DNT000762,DNR04865,2018-03-25,55.19,CAMP004
DNT000763,DNR03554,2019-09-19,78.51,CAMP002
DNT000764,DNR04357,2019-12-28,59.29,CAMP009
DNT000765,DNR04075,2016-12-09,210.37,CAMP006
DNT000766,DNR00663,2018-08-12,21.66,CAMP003
DNT000767,DNR04681,2017-07-31,169.25,CAMP001
DNT000768,DNR02718,2022-04-22,47.32,CAMP001
DNT000769,DNR04800,2016-10-09,34.01,CAMP008
DNT000770,DNR04242,2022-12-16,18.85,CAMP004
DNT000771,DNR01824,2015-09-02,35.06,CAMP009
DNT000772,DNR00868,2020-11-17,81.47,CAMP005
DNT000773,DNR01936,2020-05-19,30.85,CAMP005
DNT000774,DNR00088,2018-05-25,48.29,CAMP008
DNT000775,DNR01726,2015-06-12,33.1,CAMP007
DNT000776,DNR02349,2021-08-18,250.27,CAMP008
DNT000777,DNR01218,2021-10-10,41.78,CAMP004
DNT000778,DNR04359,2018-12-20,55.28,CAMP010
DNT000779,DNR00796,2015-04-17,18.21,CAMP002
DNT000780,DNR03571,2024-01-15,36.73,CAMP006
DNT000781,DNR01578,2015-04-05,319.75,CAMP007
DNT000782,DNR03472,2024-10-17,72.48,CAMP006
DNT000783,DNR02135,2021-12-11,25.27,CAMP003
DNT000784,DNR04614,2023-06-30,19.06,CAMP003
DNT000785,DNR00414,2020-02-04,133.09,CAMP005
DNT000786,DNR00004,2015-06-27,156.21,CAMP007
DNT000787,DNR03890,2023-06-16,21.36,CAMP002
DNT000788,DNR02483,2018-07-20,129.45,CAMP004
DNT000789,DNR00234,2016-02-12,53.87,CAMP008
DNT000790,DNR02478,2016-03-07,65.79,CAMP003
DNT000791,DNR00983,2023-08-27,18.86,CAMP007
DNT000792,DNR03925,2022-11-14,15.33,CAMP010
DNT000793,DNR00468,2022-03-01,153.62,CAMP003
DNT000794,DNR01012,2024-06-07,249.31,CAMP008
DNT000795,DNR04067,2020-03-07,11.17,CAMP007
DNT000796,DNR04351,2019-01-26,100.81,CAMP001
DNT000797,DNR04858,2022-10-17,60.41,CAMP004
DNT000798,DNR01392,2019-04-28,85.06,CAMP007
DNT000799,DNR03138,2023-02-07,65.19,CAMP005
DNT000800,DNR00400,2015-10-14,39.34,CAMP003
DNT000801,DNR00237,2023-06-17,22.93,CAMP002
DNT000802,DNR00420,2015-01-29,296.42,CAMP009
DNT000803,DNR02624,2016-03-25,77.42,CAMP010
DNT000804,DNR02460,2023-03-18,10.74,CAMP006
DNT000805,DNR00727,2019-01-07,91.94,CAMP010
DNT000806,DNR03521,2017-03-20,22.29,CAMP001
DNT000807,DNR00416,2023-04-15,34.98,CAMP005
DNT000808,DNR04175,2025-03-17,57.5,CAMP007
DNT000809,DNR01095,2023-01-22,187.79,CAMP008
DNT000810,DNR01493,2022-04-25,85.75,CAMP005
DNT000811,DNR02213,2019-10-17,32.41,CAMP010
DNT000812,DNR00213,2016-05-21,27.47,CAMP010
DNT000813,DNR02849,2021-01-24,218.66,CAMP001
DNT000814,DNR03035,2022-10-05,47.06,CAMP002
DNT000815,DNR03082,2018-02-17,39.29,CAMP004
DNT000816,DNR04869,2019-03-10,39.72,CAMP010
DNT000817,DNR04200,2020-12-30,82.95,CAMP001
DNT000818,DNR03110,2018-10-18,36.01,CAMP004
DNT000819,DNR02049,2020-08-20,52.46,CAMP006
DNT000820,DNR01238,2020-07-11,76.48,CAMP006
DNT000821,DNR01439,2017-10-28,39.24,CAMP002
DNT000822,DNR04369,2016-02-26,13.94,CAMP001
DNT000823,DNR03150,2017-02-20,154.56,CAMP008
DNT000824,DNR00976,2024-07-23,90.51,CAMP009
DNT000825,DNR00215,2018-02-09,41.89,CAMP009
DNT000826,DNR01583,2020-07-17,39.42,CAMP007
DNT000827,DNR02264,2016-02-17,131.04,CAMP004
DNT000828,DNR00232,2017-04-14,264.91,CAMP002
DNT000829,DNR04866,2015-03-06,198.87,CAMP007
DNT000830,DNR00173,2022-09-07,15.03,CAMP006
DNT000831,DNR01251,2023-05-07,147.27,CAMP007
DNT000832,DNR00638,2017-08-06,269.47,CAMP001
DNT000833,DNR00143,2020-03-20,108.37,CAMP004
DNT000834,DNR01461,2022-02-03,13.67,CAMP001
DNT000835,DNR01038,2022-05-05,115.07,CAMP007
DNT000836,DNR01959,2021-06-27,402.83,CAMP006
DNT000837,DNR00883,2023-07-09,123.65,CAMP010
DNT000838,DNR03172,2020-12-31,259.16,CAMP008
DNT000839,DNR01627,2020-03-04,19.82,CAMP002
DNT000840,DNR00274,2016-08-12,12.32,CAMP008
DNT000841,DNR03634,2020-06-13,31.04,CAMP008
DNT000842,DNR03739,2016-07-25,22.45,CAMP002
DNT000843,DNR04513,2016-09-29,18.31,CAMP007
DNT000844,DNR04393,2019-06-09,55.09,CAMP003
DNT000845,DNR04129,2018-07-23,281.06,CAMP005
DNT000846,DNR00160,2020-05-06,35.2,CAMP008
DNT000847,DNR03163,2019-09-29,83.48,CAMP001
DNT000848,DNR04475,2019-10-16,154.97,CAMP001
DNT000849,DNR04329,2018-10-26,31.72,CAMP010
DNT000850,DNR04463,2016-04-25,14.1,CAMP008
DNT000851,DNR04312,2016-12-25,39.91,CAMP006
DNT000852,DNR03927,2017-09-11,124.75,CAMP003
DNT000853,DNR01071,2016-01-27,22.7,CAMP008
DNT000854,DNR04495,2020-11-17,17.53,CAMP008
DNT000855,DNR03264,2024-12-30,257.33,CAMP009
DNT000856,DNR03417,2020-08-19,43.83,CAMP010
DNT000857,DNR03643,2021-02-20,115.55,CAMP010
DNT000858,DNR01914,2020-11-14,258.02,CAMP006
DNT000859,DNR02135,2017-09-17,138.96,CAMP007
DNT000860,DNR03218,2016-10-22,278.28,CAMP006
DNT000861,DNR03713,2017-02-03,158.07,CAMP003
DNT000862,DNR01673,2022-10-09,298.72,CAMP009
DNT000863,DNR04767,2019-10-18,68.44,CAMP001
DNT000864,DNR04526,2019-06-26,42.29,CAMP005
DNT000865,DNR03827,2019-08-29,98.07,CAMP006
DNT000866,DNR02327,2024-08-02,11.58,CAMP006
DNT000867,DNR01185,2022-08-25,64.3,CAMP001
DNT000868,DNR00170,2017-04-09,38.08,CAMP008
DNT000869,DNR04454,2021-02-26,44.08,CAMP001
DNT000870,DNR03874,2020-11-18,69.65,CAMP003
DNT000871,DNR02077,2019-03-10,108.58,CAMP008
DNT000872,DNR04350,2020-04-18,281.8,CAMP008
DNT000873,DNR04517,2021-10-29,123.91,CAMP001
DNT000874,DNR00033,2022-05-18,35.3,CAMP001
DNT000875,DNR04846,2024-11-07,72.6,CAMP008
DNT000876,DNR04113,2022-11-11,427.9,CAMP002
DNT000877,DNR01402,2017-03-28,231.96,CAMP005
DNT000878,DNR04724,2021-09-04,150.84,CAMP008
DNT000879,DNR00600,2019-10-05,49.24,CAMP005
DNT000880,DNR01888,2016-11-10,42.19,CAMP007
DNT000881,DNR00149,2019-02-04,25.79,CAMP006
DNT000882,DNR01673,2018-10-10,58.3,CAMP005
DNT000883,DNR03668,2017-11-19,30.72,CAMP003
DNT000884,DNR03032,2016-12-23,34.18,CAMP006
DNT000885,DNR04780,2017-01-11,147.74,CAMP009
DNT000886,DNR03949,2021-09-14,29.63,CAMP007
DNT000887,DNR01628,2022-01-03,59.64,CAMP010
DNT000888,DNR04199,2016-01-03,23.51,CAMP001
DNT000889,DNR01803,2024-02-22,131.05,CAMP005
DNT000890,DNR03521,2019-12-06,235.41,CAMP007
DNT000891,DNR01996,2020-05-21,52.13,CAMP007
DNT000892,DNR04486,2018-09-28,92.73,CAMP007
DNT000893,DNR00394,2016-11-13,30.57,CAMP006
DNT000894,DNR00028,2023-10-26,30.69,CAMP002
DNT000895,DNR04262,2020-08-26,14.53,CAMP002
DNT000896,DNR00842,2015-07-08,72.98,CAMP010
DNT000897,DNR01858,2023-07-02,118.62,CAMP006
DNT000898,DNR03621,2016-03-06,54.04,CAMP001
DNT000899,DNR03492,2024-07-27,39.81,CAMP006
DNT000900,DNR04367,2020-05-10,78.11,CAMP005
DNT000901,DNR01745,2015-10-05,63.59,CAMP001
DNT000902,DNR01634,2022-12-15,22.58,CAMP005
DNT000903,DNR04702,2022-03-24,39.84,CAMP004
DNT000904,DNR03300,2019-02-15,52.99,CAMP009
DNT000905,DNR03462,2019-12-23,35.42,CAMP001
DNT000906,DNR02635,2017-03-16,111.16,CAMP010
DNT000907,DNR00949,2022-05-26,25.17,CAMP003
DNT000908,DNR04024,2021-03-08,216.26,CAMP002
DNT000909,DNR03145,2015-08-03,151.31,CAMP001
DNT000910,DNR03571,2021-07-29,207.13,CAMP002
DNT000911,DNR02673,2024-12-25,122.01,CAMP007
DNT000912,DNR00674,2022-09-03,17.21,CAMP005
DNT000913,DNR02370,2016-03-10,299.84,CAMP002
DNT000914,DNR00688,2017-06-06,53.46,CAMP004
DNT000915,DNR00420,2022-02-27,160.4,CAMP006
DNT000916,DNR02125,2020-07-01,98.28,CAMP008
DNT000917,DNR01287,2018-04-23,551.84,CAMP006
DNT000918,DNR03624,2018-06-07,55.43,CAMP006
DNT000919,DNR03550,2016-09-06,66.81,CAMP006
DNT000920,DNR03544,2016-02-24,45.12,CAMP005
DNT000921,DNR01713,2020-11-07,77.2,CAMP005
DNT000922,DNR01379,2023-12-20,26.68,CAMP006
DNT000923,DNR00750,2018-04-11,93.25,CAMP006
DNT000924,DNR03838,2015-10-05,177.1,CAMP001
DNT000925,DNR03918,2023-10-17,39.65,CAMP007
DNT000926,DNR04733,2024-06-30,12.41,CAMP006
DNT000927,DNR03817,2017-07-28,234.79,CAMP006
DNT000928,DNR03310,2020-08-12,27.02,CAMP001
DNT000929,DNR02557,2022-07-06,130.9,CAMP007
DNT000930,DNR02103,2018-04-01,113.59,CAMP006
DNT000931,DNR01731,2016-06-29,10.88,CAMP010
DNT000932,DNR02966,2021-03-27,48.72,CAMP002
DNT000933,DNR01311,2015-06-04,47.84,CAMP008
DNT000934,DNR01263,2022-05-20,382.53,CAMP008
DNT000935,DNR00187,2023-07-09,224.66,CAMP007
DNT000936,DNR00391,2018-07-07,229.31,CAMP007
DNT000937,DNR00764,2024-04-23,152.16,CAMP007
DNT000938,DNR03268,2022-11-13,122.82,CAMP004
DNT000939,DNR01930,2015-10-08,65.41,CAMP001
DNT000940,DNR02687,2017-12-17,75.39,CAMP009
DNT000941,DNR00716,2015-08-31,45.62,CAMP001
DNT000942,DNR00838,2024-02-06,42.51,CAMP005
DNT000943,DNR02029,2018-12-03,66.5,CAMP010
DNT000944,DNR00240,2015-05-19,87.83,CAMP009
DNT000945,DNR00304,2020-12-02,33.5,CAMP002
DNT000946,DNR02227,2018-03-14,46.3,CAMP005
DNT000947,DNR00150,2021-09-10,28.85,CAMP001
DNT000948,DNR01697,2015-09-01,32.8,CAMP002
DNT000949,DNR03002,2018-08-13,36.33,CAMP001
DNT000950,DNR03879,2020-08-10,25.02,CAMP003
DNT000951,DNR00482,2025-01-29,126.91,CAMP004
DNT000952,DNR01165,2016-08-05,131.69,CAMP001
DNT000953,DNR02998,2016-11-17,34.49,CAMP010
DNT000954,DNR01760,2020-07-27,35.5,CAMP001
DNT000955,DNR02481,2023-07-19,132.02,CAMP002
DNT000956,DNR03958,2016-07-22,18.79,CAMP004
DNT000957,DNR04591,2024-02-23,116.01,CAMP002
DNT000958,DNR03016,2017-04-01,32.87,CAMP002
DNT000959,DNR03788,2022-05-20,60.28,CAMP008
DNT000960,DNR04064,2021-12-10,11.99,CAMP008
DNT000961,DNR00612,2020-12-03,220.33,CAMP007
